F,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
M,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15
F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
F,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9
M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9
F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11
M,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,15
M,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10
M,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10
F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21
F,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10
M,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8
M,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11
M,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12
M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12
F,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10
F,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20
M,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10
M,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21
M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9
F,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,10
F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12
F,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8
I,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,15
M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9
F,0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11
F,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,14
F,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8
M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,9
M,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9
F,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12
M,0.625,0.495,0.175,1.254,0.5815,0.286,0.3185,9
F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9
F,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12
F,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10
M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12
M,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11
M,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
