I,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7
F,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,11
I,0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6
M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10
F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
I,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7
I,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8
I,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13
I,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,11
F,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7
I,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7
I,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6
I,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7
I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
I,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8
M,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8
I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5
I,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7
I,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9
I,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8
M,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9
I,0.45,0.33,0.105,0.3715,0.1865,0.0785,0.0975,7
I,0.455,0.33,0.1,0.372,0.358,0.0775,0.11,8
I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,9
I,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,7
M,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,12
I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9
M,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9
I,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7
I,0.42,0.32,0.115,0.376,0.169,0.092,0.1,5
I,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,7
I,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8
I,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,8
I,0.43,0.335,0.105,0.378,0.188,0.0785,0.09,6
M,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,7
F,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,11
I,0.44,0.305,0.115,0.379,0.162,0.091,0.11,9
I,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101,7
I,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8
M,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10
F,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12
F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9
I,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7
I,0.44,0.33,0.11,0.38,0.197,0.079,0.09,7
I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
M,0.45,0.32,0.1,0.381,0.1705,0.075,0.115,9
I,0.425,0.34,0.1,0.382,0.164,0.096,0.1,6
F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8
F,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,12
I,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,12
F,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13
I,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14
I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8
I,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8
M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,7
I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,7
F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13
I,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,7
I,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8
M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
F,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11
F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
I,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,9
M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,12
M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10
I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7
I,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6
M,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,9
M,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7
I,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7
F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
I,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,9
I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6
M,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9
I,0.47,0.355,0.12,0.393,0.167,0.0885,0.115,8
I,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8
I,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6
I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9
I,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6
I,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6
I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9
M,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,9
I,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8
I,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,8
M,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,7
F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9
I,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7
F,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8
I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
I,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7
I,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,8
