M,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10
F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10
M,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13
M,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9
M,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,13
M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9
M,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11
F,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11
F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13
F,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8
M,0.61,0.48,0.15,1.1495,0.564,0.274,0.264,8
F,0.62,0.51,0.18,1.233,0.592,0.274,0.322,10
M,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8
M,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
F,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12
F,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11
M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9
F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11
M,0.63,0.485,0.155,1.278,0.637,0.275,0.31,8
M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10
M,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10
F,0.535,0.4,0.15,1.224,0.618,0.275,0.2875,10
F,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14
M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
M,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13
M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16
M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
F,0.62,0.51,0.18,1.3315,0.594,0.276,0.388,11
F,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9
M,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,14
M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
F,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10
F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16
M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11
F,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9
F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10
M,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15
F,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10
M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
M,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10
F,0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,10
F,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13
M,0.645,0.5,0.19,1.229,0.524,0.278,0.395,17
M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9
M,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12
M,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,9
M,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,10
F,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11
