I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11
I,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,10
I,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11
I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9
F,0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9
I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8
I,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,9
I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8
M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
I,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16
I,0.475,0.375,0.11,0.494,0.211,0.109,0.1545,8
F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17
F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6
I,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
I,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8
F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14
I,0.48,0.335,0.125,0.524,0.246,0.1095,0.145,7
F,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7
F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6
I,0.475,0.36,0.11,0.492,0.211,0.11,0.15,8
I,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8
F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
I,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7
I,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,7
F,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7
I,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9
F,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,10
M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8
I,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,9
I,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8
M,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8
I,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7
I,0.53,0.415,0.13,0.694,0.3905,0.111,0.167,9
I,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10
