I,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8
F,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,8
F,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8
I,0.47,0.365,0.1,0.411,0.175,0.0855,0.135,8
I,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8
I,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9
I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7
F,0.475,0.365,0.115,0.566,0.281,0.117,0.1335,7
I,0.485,0.365,0.105,0.5205,0.195,0.123,0.182,8
M,0.525,0.365,0.17,0.9605,0.438,0.2225,0.276,10
M,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10
I,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8
F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,9
F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14
F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12
I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
I,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7
I,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8
I,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10
I,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,7
M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
M,0.505,0.365,0.115,0.521,0.25,0.096,0.15,8
M,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,8
F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
I,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9
I,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7
I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8
F,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7
F,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8
F,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14
I,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9
M,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16
I,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,8
M,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9
M,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8
I,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8
I,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10
M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9
M,0.47,0.37,0.12,0.5795,0.293,0.227,0.14,9
M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7
F,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9
F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
I,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13
I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
M,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9
I,0.465,0.37,0.115,0.534,0.261,0.098,0.143,7
M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9
F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9
M,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8
M,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6
I,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9
I,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9
I,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
M,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9
M,0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9
I,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
I,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9
I,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8
I,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,9
M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10
M,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12
F,0.49,0.37,0.14,0.585,0.243,0.115,0.195,10
I,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8
M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7
M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8
