M,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,14
M,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11
M,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12
M,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11
F,0.75,0.57,0.21,2.236,1.109,0.5195,0.545,11
F,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,11
M,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12
F,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14
F,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11
F,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12
F,0.8,0.63,0.195,2.526,0.933,0.59,0.62,23
F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10
M,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12
F,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12
M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11
M,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10
M,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9
M,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11
M,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13
F,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13
M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11
