M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,15
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9
M,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10
F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
F,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16
M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9
F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
F,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,14
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10
M,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12
F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11
M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8
F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8
F,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
F,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7
I,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8
F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10
F,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8
M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8
F,0.505,0.4,0.125,0.583,0.246,0.13,0.175,7
M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,7
M,0.505,0.405,0.11,0.625,0.305,0.16,0.175,9
F,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10
M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185,8
M,0.475,0.355,0.12,0.48,0.234,0.1015,0.135,8
F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12
F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13
M,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,9
F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12
F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9
M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15
M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12
M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
M,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8
M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7
M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
M,0.53,0.435,0.16,0.883,0.316,0.164,0.335,15
M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205,10
F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
F,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11
F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10
F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
M,0.465,0.36,0.105,0.431,0.172,0.107,0.175,9
F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11
F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11
F,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9
F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9
F,0.515,0.425,0.14,0.766,0.304,0.1725,0.255,14
F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10
M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11
M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10
M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10
F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
M,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10
F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
F,0.53,0.395,0.145,0.775,0.308,0.169,0.255,7
F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8
M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
F,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10
M,0.5,0.405,0.155,0.772,0.346,0.1535,0.245,12
F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
M,0.56,0.45,0.16,0.922,0.432,0.178,0.26,15
F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12
F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13
F,0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9
F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13
F,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10
M,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9
F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14
M,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10
M,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8
M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10
F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9
F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11
F,0.49,0.375,0.15,0.5755,0.22,0.144,0.19,9
F,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11
F,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9
F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
M,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13
M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14
M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10
F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11
F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
F,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11
M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14
F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13
M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
F,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15
F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9
M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14
F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10
M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10
M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13
