M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,7
M,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,11
I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10
M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9
I,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6
I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6
I,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7
I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7
M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6
I,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6
I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8
F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062,7
I,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7
F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7
M,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9
M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9
I,0.28,0.205,0.08,0.127,0.052,0.039,0.042,9
I,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7
I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5
I,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8
I,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8
I,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7
M,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7
F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7
I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7
I,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7
I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
I,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5
I,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8
I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8
I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10
I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13
I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
I,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7
I,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7
I,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7
M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6
M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8
I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7
I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9
M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8
M,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6
I,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6
I,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5
I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7
M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5
M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
F,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10
F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
M,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7
F,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9
M,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9
M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
M,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12
M,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9
M,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7
M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,9
M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10
M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
M,0.355,0.265,0.09,0.168,0.05,0.041,0.063,8
M,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7
M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
M,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,7
M,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7
M,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6
I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
