F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
F,0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11
M,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12
F,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,11
F,0.78,0.63,0.215,2.657,1.488,0.4985,0.586,11
F,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11
F,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14
F,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14
M,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12
M,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12
M,0.76,0.605,0.215,2.173,0.801,0.4915,0.646,13
F,0.8,0.63,0.195,2.526,0.933,0.59,0.62,23
M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10
F,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12
M,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13
M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
M,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10
M,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,12
M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11
