M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18
F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20
M,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,14
M,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22
M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20
F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16
F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
F,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,12
M,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10
M,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11
M,0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8
F,0.675,0.57,0.225,1.587,0.739,0.2995,0.435,10
F,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12
M,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12
M,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10
M,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,9
F,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,9
M,0.69,0.53,0.21,1.583,0.7355,0.405,0.3865,12
F,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,9
F,0.71,0.56,0.18,1.652,0.735,0.381,0.4525,11
F,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9
F,0.635,0.495,0.175,1.211,0.707,0.2725,0.323,9
M,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11
F,0.65,0.59,0.22,1.662,0.77,0.378,0.435,11
M,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,9
F,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10
M,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13
F,0.66,0.495,0.21,1.548,0.724,0.3525,0.3925,10
F,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,11
F,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11
F,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10
