M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,15
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9
M,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10
F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
F,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16
M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9
M,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,11
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10
M,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12
M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8
F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8
M,0.47,0.37,0.12,0.5795,0.293,0.227,0.14,9
I,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8
M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10
F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10
F,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8
M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8
F,0.505,0.4,0.125,0.583,0.246,0.13,0.175,7
M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185,8
M,0.475,0.355,0.12,0.48,0.234,0.1015,0.135,8
F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13
F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9
M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
M,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8
M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7
F,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10
F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
F,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11
F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10
F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11
F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11
F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10
M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10
M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10
F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
M,0.5,0.4,0.165,0.825,0.254,0.205,0.285,13
F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12
F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13
F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13
M,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9
F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14
M,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10
F,0.49,0.375,0.15,0.5755,0.22,0.144,0.19,9
F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9
F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10
M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14
M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
F,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12
M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14
I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9
M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10
F,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10
M,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8
M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12
F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9
M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9
M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13
M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10
F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10
M,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17
F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
I,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20
I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
I,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
I,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13
I,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9
I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
F,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
