I,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8
I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8
M,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8
I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9
I,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8
I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
I,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9
I,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9
I,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9
M,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9
M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9
M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10
M,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10
M,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9
M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10
F,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15
F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10
F,0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13
I,0.545,0.405,0.13,0.658,0.327,0.1445,0.174,8
M,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,8
M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9
M,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8
I,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9
M,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,10
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9
M,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,11
F,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9
F,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11
F,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8
M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15
F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11
F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10
F,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9
M,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13
I,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10
M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9
F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13
F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14
M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
F,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14
M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14
F,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17
M,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9
M,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
F,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10
M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
M,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10
I,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6
M,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7
M,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8
I,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7
F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8
I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8
M,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7
F,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,8
M,0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9
M,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9
M,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8
I,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,9
M,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9
I,0.515,0.42,0.135,0.711,0.337,0.144,0.205,13
I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9
I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9
I,0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8
I,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8
I,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9
I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9
I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8
F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
M,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10
I,0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,9
I,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7
I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7
F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
I,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8
I,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8
I,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,10
I,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213,8
I,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12
M,0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,10
F,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8
I,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10
I,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,10
I,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10
F,0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7
I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8
M,0.515,0.395,0.135,1.007,0.472,0.2495,0.252,8
F,0.535,0.425,0.135,0.771,0.3765,0.1815,0.1795,8
I,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8
I,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,10
I,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9
M,0.555,0.455,0.135,0.837,0.382,0.171,0.235,9
M,0.575,0.435,0.135,0.992,0.432,0.2225,0.239,10
I,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10
I,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,11
F,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11
I,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,10
M,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10
M,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,12
I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9
I,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8
M,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8
M,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9
F,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9
M,0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,12
M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10
