I,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,10
M,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16
F,0.515,0.395,0.14,0.686,0.281,0.1255,0.22,12
F,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9
F,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8
I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11
I,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,8
I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
I,0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8
I,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8
I,0.56,0.42,0.14,0.837,0.414,0.214,0.2,8
I,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10
M,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,10
F,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9
M,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10
M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10
M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
F,0.53,0.395,0.145,0.775,0.308,0.169,0.255,7
F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12
F,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10
F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11
M,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10
M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14
M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,10
M,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8
M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
F,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13
I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
I,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17
I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21
M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13
M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
F,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15
M,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9
M,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6
M,0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,8
F,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8
F,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8
I,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7
M,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9
M,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,9
M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8
F,0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8
