M,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12
F,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11
M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9
F,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,10
F,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12
F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
F,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11
M,0.63,0.505,0.225,1.525,0.56,0.3335,0.45,15
M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13
F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21
M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23
M,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19
M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11
F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16
M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
F,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17
M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
M,0.63,0.485,0.155,1.278,0.637,0.275,0.31,8
F,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11
M,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8
M,0.63,0.47,0.155,1.1325,0.589,0.211,0.287,8
M,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10
F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9
I,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11
M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
I,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10
M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12
M,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9
F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
F,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10
M,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,9
F,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8
M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11
M,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10
M,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,11
M,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9
M,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17
F,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,12
F,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11
M,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10
F,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11
F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9
M,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8
M,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11
M,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10
M,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8
M,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12
F,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10
M,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12
M,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10
M,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,10
M,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10
F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10
M,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9
F,0.63,0.485,0.185,1.167,0.548,0.2485,0.34,10
M,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,7
M,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,11
M,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10
F,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10
F,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10
M,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16
F,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,14
F,0.63,0.475,0.15,1.172,0.536,0.254,0.316,11
I,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11
M,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11
I,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11
F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9
M,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12
F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8
F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
M,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,9
F,0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11
M,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11
M,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13
M,0.63,0.505,0.155,1.105,0.492,0.226,0.325,11
M,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11
F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10
F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15
M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20
F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
M,0.635,0.515,0.17,1.275,0.509,0.286,0.34,16
M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9
F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11
M,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10
F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10
F,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9
F,0.635,0.495,0.175,1.211,0.707,0.2725,0.323,9
M,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10
M,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10
F,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10
