F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9
F,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,14
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10
M,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12
F,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8
M,0.505,0.405,0.11,0.625,0.305,0.16,0.175,9
F,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10
F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10
F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11
F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12
F,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10
M,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9
F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14
F,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11
M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9
M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10
M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14
M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12
F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10
F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
F,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15
M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
M,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10
M,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12
F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
M,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
F,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13
M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
M,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13
M,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12
F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9
M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15
M,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10
F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8
M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
M,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6
M,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7
M,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8
M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6
M,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7
M,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7
F,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9
I,0.505,0.39,0.15,0.685,0.362,0.131,0.156,8
M,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9
I,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8
M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
F,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8
I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8
I,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8
I,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8
I,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8
I,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9
I,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8
I,0.53,0.4,0.125,0.617,0.279,0.127,0.19,8
I,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,10
F,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8
M,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9
I,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9
I,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9
I,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8
I,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7
I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9
I,0.52,0.395,0.125,0.663,0.3005,0.131,0.1905,9
I,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,9
I,0.53,0.415,0.13,0.694,0.3905,0.111,0.167,9
I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9
F,0.55,0.405,0.125,0.651,0.2965,0.137,0.2,9
I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9
M,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8
M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8
F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
I,0.475,0.36,0.145,0.6325,0.2825,0.137,0.19,8
I,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7
I,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8
I,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
I,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8
I,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7
F,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6
I,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8
I,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,9
I,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,9
I,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8
