F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
F,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10
F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11
M,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10
M,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
F,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16
F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12
M,0.57,0.48,0.175,1.185,0.474,0.261,0.38,11
F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13
M,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,9
F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14
F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16
M,0.58,0.45,0.14,1.013,0.38,0.216,0.36,14
F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12
M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13
F,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10
M,0.53,0.435,0.16,0.883,0.316,0.164,0.335,15
M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12
F,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9
M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9
F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10
F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
F,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,13
M,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13
M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12
M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
F,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10
F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13
F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
